,Purchase_Date,Falchion,Falchion_Blue_Steel_FT,Falchion_Blue_Steel_MW,Falchion_Blue_Steel_WW,Falchion_Boreal_forest_FT,Falchion_Case_Hardened_FT,Falchion_Crimson_web_FT,Falchion_Fade_FN,Falchion_Forest_DDPAT_FT,Falchion_Night_FT,Falchion_safari_mesh_FT,Falchion_Scorched_FT,Falchion_Slaughter_FN,Falchion_Slaughter_MW,Falchion_Stained_FT,Falchion_Stained_MW,Falchion_Stained_WW,Falchion_Urban_masked_FT,avg
2278,2021/8/21,107.168,110.666,100.521,102.079,84.934,116.945,138.736,220.385,67.601,96.608,77.665,78.419,165.098,151.755,88.543,94.674,85.377,76.013,109.0659444
2279,2021/8/22,116.573,109.322,120.319,105.988,88.543,116.945,148.88,218.143,79.39,93.712,81.138,75.361,182.278,166.57,85.715,86.77,80.494,82.423,113.2535556
2280,2021/8/23,112.597,110.432,85.61,105.988,83.661,107.88,148.88,215.96,75.392,97.55,77.604,79.546,193.966,167.57,87.54,86.77,80.494,83.056,111.1386667
2281,2021/8/24,112.904,110.898,109.167,107.636,83.186,107.88,143.679,207.455,78.122,95.217,74.076,75.712,189.755,163.385,77.856,86.77,80.494,83.061,110.4029444
2282,2021/8/25,111.543,106.849,109.167,108.34,85.52,123.924,135.723,218.361,82.8,95.629,70.255,80.829,194.7,158.502,83.778,87.871,78.077,79.338,111.7336667
2283,2021/8/26,108.618,113.39,117.906,90.102,72.051,120.543,131.604,214.345,77.116,89.055,69.595,74.468,175.275,158.502,83.778,97.713,84.79,74.8,108.5361667
2284,2021/8/27,121.862,107.925,121.57,90.102,81.957,132.493,131.604,215.367,71.827,95.918,75.763,78.418,197.45,179.759,91.535,90.147,79.293,79.576,113.4758889
2285,2021/8/28,122.562,107.925,111.5,100.613,85.1,129.124,141.526,223.09,80.347,97.8,75.359,82.49,181.215,171.63,74.47,90.147,73.637,83.588,112.8957222
2286,2021/8/29,112.737,113.877,98.284,100.965,86.946,134.335,149.31,218.053,75.609,92.765,75.084,73.13,184.09,178.179,86.942,86.988,85.893,77.262,112.8027222
2287,2021/8/30,113.527,108.724,116.189,98.339,82.982,128.216,144.161,223.207,82.066,96.433,76.009,69.626,181.274,178.179,93.279,85.99,85.809,79.225,113.5130556
2288,2021/8/31,123.189,114.454,109.014,103.77,87.351,112.18,144.998,210.686,78.992,100.011,77.799,82.913,190.637,166.753,87.85,85.99,74.01,79.658,112.7919444
2289,2021/9/1,115.611,96.761,119.448,91.303,87.906,134.321,140.68,210.686,82.357,101.632,79.799,82.88,184.251,171.052,85.086,88.435,78.339,77.48,112.6681667
2290,2021/9/2,114.393,105.181,119.448,97.075,87.896,134.321,143.503,226.272,79.452,89.108,78.89,83.394,189.744,138.63,87.37,92.712,84.842,80.724,112.9419444
2291,2021/9/3,118.841,112.221,119.448,106.343,83.525,133.272,140.802,232.104,80.452,94.818,76.756,80.95,202.591,180.652,93.402,92.712,84.842,87.92,117.8695
2292,2021/9/4,113.999,102.325,106.215,96.677,84.049,133.272,150.611,219.767,83.015,97.864,77.559,85.27,203.296,176.215,82.08,99.161,87.27,85.853,115.8054444
2293,2021/9/5,117.536,101.659,104.683,108.949,84.049,130.8,141.415,237.818,81.098,92.385,79.332,79.747,203.326,172.982,87.175,99.161,77.586,84.136,115.7687222
2294,2021/9/6,115.237,108.834,118.264,110.581,84.804,130.8,141.428,225.76,81.576,97.082,71.418,81.268,193.358,173.282,87.072,99.2,82.508,81.13,115.7556667
2295,2021/9/7,120.508,101.768,120.154,110.581,89.333,134.712,139.37,209.881,84.471,97.573,78.959,80.702,185.3,182.189,81.07,87.3,90.415,83.185,115.4150556
2296,2021/9/8,120.251,110.09,120.154,109.032,87.532,134.712,128.383,220.841,80.401,93.971,78.022,84.546,189.656,172.442,94.76,87.3,44.945,84.243,113.4045
2297,2021/9/9,117.934,100.632,106.759,109.032,87.713,120.063,142.473,208.03,81.357,95.796,76.293,82.193,206.297,197.282,95.075,99.007,86.064,82.471,116.3595
2298,2021/9/10,119.238,100.632,121.052,100.751,79.15,126.207,149.33,223.696,81.041,98.6,78.371,79.79,207.688,189.419,79.273,86.45,75.656,82.471,115.4897222
2299,2021/9/11,114.87,111.271,121.052,100.751,83.912,116.44,144.427,219.493,78.581,102.564,76.153,80.009,195.129,157.138,90.059,86.45,92.983,83.936,114.1787778
2300,2021/9/12,116.504,115.281,121.052,106.911,88.287,141.496,151.855,231.023,75.495,106.45,75.756,80.165,174.97,173.298,90.059,95.414,90.733,83.548,117.6831667
2301,2021/9/13,120.222,107.67,121.052,98.067,81.643,128.553,144.483,227.223,81.98,104.699,74.078,82.418,184.324,177.822,90.059,93.546,83.26,77.707,115.4892222
2302,2021/9/14,109.619,103.156,124.415,98.067,86.06,113.835,144.515,216.557,81.758,99.474,76.491,76.734,195.985,164.853,79.73,99.7,88.755,79.87,113.3096667
2303,2021/9/15,114.673,100.015,102.062,103.732,86.027,110.06,141.134,240.005,85.208,99.592,71.264,79.67,211.82,169.155,88.29,92.841,76.27,82.36,114.121
2304,2021/9/16,113.847,107.226,120.059,90.358,86.027,124.196,143.727,237.447,81.446,96.78,72.441,85.246,201.547,184.657,92.221,99.2,76.041,82.36,116.3792222
2305,2021/9/17,114.514,108.413,120.059,99.615,78.292,113.42,145.185,210.461,78.754,95.075,79.065,83.151,189.894,166.763,83.981,100.962,87.588,79.949,113.0633889
2306,2021/9/18,114.608,108.413,120.059,103.987,82.014,113.42,140.446,203.64,75.755,90.863,70.692,83.71,193.523,172.162,84.122,85.17,83.353,79.727,111.4257778
2307,2021/9/19,116.514,112.848,103.305,105.369,81.952,129.332,136.387,224.273,78.778,93.371,76.061,84.706,203.349,173.537,86.843,88.098,78.901,75.72,113.8524444
2308,2021/9/20,117.351,95.005,103.305,102.35,77.637,130.491,150,197.38,78.721,97.911,76.298,81.935,233.6,170.185,85.317,96.015,87.267,79.263,114.4461667
2309,2021/9/21,115.863,98.698,110.01,102.35,84.401,120.75,162.297,208.194,78.211,93.303,77.18,78.445,206.608,156.889,89.748,87.236,90.556,85.027,113.6536667
2310,2021/9/22,101.422,98.698,91.275,89.87,71.456,121.17,112.877,181.119,68.391,79.616,61.405,66.777,157.09,146.735,73.999,74.044,68.996,68.587,96.30705556
2311,2021/9/23,93.278,84.591,86.223,77.93,75.221,97.566,109.563,163.81,71.421,78.848,64.277,69.033,159.702,137.966,77.271,82.665,62.513,67.027,92.16138889
2312,2021/9/24,95.609,96.563,94.924,81.283,70.807,97.566,119.961,203.839,60.87,74.432,61.141,63.736,179.573,133.522,78.596,70.77,60.309,68.775,95.12644444
2313,2021/9/25,102.941,86.133,109.494,61.787,74.674,139.253,114.767,195.972,63.49,86.464,60.208,67.709,179.573,127.847,75.448,70.77,72.849,71.273,97.814
2314,2021/9/26,102.57,89.414,109.845,90.293,72.393,134.141,121.83,197.951,72.371,86.441,62.563,68.47,150.28,155.394,76.455,70.77,67.05,69.837,99.89266667
2315,2021/9/27,101.57,84.604,99.984,85.301,75.448,111.565,126.216,195.373,69.545,82.246,66.951,69.826,149.97,161.301,72.508,81.32,72.095,69.483,98.62811111
2316,2021/9/28,99.332,98.822,112.485,91.569,73.899,116.999,114.935,190.153,69.194,89.027,62.988,64.89,165.674,145.825,72.508,71.425,72.095,70.522,99.019
2317,2021/9/29,100.965,85.456,87.028,77.018,73.899,120.41,121.602,188.342,64.94,81.859,68.037,68.096,173.981,155.722,76.977,77.36,76.465,72.215,98.354
2318,2021/9/30,97.736,93.079,87.028,82.644,70.055,110.374,125.207,189.547,68.985,83.453,66.85,68.338,163.165,141.921,77.404,77.36,72.001,63.964,96.61727778
2319,2021/10/1,98.952,90.324,94.769,88.815,73.3,151.258,123.278,196.614,71.379,83.869,67.319,66.587,171.981,161.563,78.875,77.36,73.915,71.98,102.341
2320,2021/10/2,104.73,93.584,104.69,93.939,79.096,106.17,130.026,205.879,67.001,84.628,68.906,69.922,176.416,156.792,74.681,77.36,74.102,77.868,102.5438889
2321,2021/10/3,108.816,98.442,92.759,91.72,73.744,106.17,125.985,190.109,69.903,90.176,68.64,68.445,175.304,140.176,75.208,81.17,72.014,71.032,99.98961111
2322,2021/10/4,106.114,102.166,92.759,87.073,75.625,123.621,130.711,197.764,71.084,84.136,69.277,70.526,186.404,152.27,73.786,77.29,77.659,71.23,102.7497222
2323,2021/10/5,107.563,98.84,97.696,88.012,73.663,105.46,127.382,202.738,66.989,87.769,71.448,71.795,161.735,157.101,73.938,84.92,75.999,74.275,101.5179444
2324,2021/10/6,107.444,93.827,97.696,89.617,73.501,107.64,127.382,201.949,71.138,86.268,67.582,66.758,161.735,150.49,77.542,84.92,83.762,74.536,101.3215
2325,2021/10/7,105.732,84.961,101.603,76.155,71.255,109.57,124.203,205.845,74.169,91.801,70.774,64.34,187.394,163.748,81.013,87.017,73.198,73.543,102.5733889
2326,2021/10/8,103.556,85,107.313,91.968,75.483,123.574,124.68,191.647,73.385,87.825,71.118,72.121,164.498,150.953,79.606,87.017,78.711,73.076,102.3072778
2327,2021/10/9,108.921,84.45,107.383,94.255,79.139,97.75,132.668,198.891,74.048,88.948,73.717,73.332,169.195,159.011,76.935,80.351,78.711,75.645,102.9638889
2328,2021/10/10,111.204,97.697,100.539,87.104,76.039,107.875,129.988,212.006,72.029,92.056,68.171,73.268,173.36,159.805,77.334,82.187,76.218,74.232,103.9506667
2329,2021/10/11,105.934,93.072,106.607,85.217,77.705,112.945,128.953,197.056,75.424,80.66,73.516,73.628,169.749,161.279,79.97,82.187,67.696,72.215,102.4340556
2330,2021/10/12,109.244,86.979,99.564,91.099,80.451,130.428,125.773,197.86,70.58,81.26,69.42,69.783,164.72,126.424,79.623,86.04,68.92,74.406,100.6985556
2331,2021/10/13,107.147,93.225,99.564,91.099,80.164,112.307,116.833,197.429,70.83,85.099,72.893,74.882,187.363,142.521,87.797,86.04,80.479,73.403,103.2819444
2332,2021/10/14,108.813,95.392,110.88,91.23,79.273,133.571,127.794,213.865,76.546,87.796,72.074,75.571,159.985,159.52,79.515,82.075,78.68,77.647,106.1237222
2333,2021/10/15,110.818,95.667,110.709,88.753,89.253,112.13,127.179,203.306,76.038,87.941,73.841,77.328,173.914,156.316,78.16,81.3,83.934,77.42,105.7781667
2334,2021/10/16,111.135,97.063,103.489,90.807,78.873,112.13,133.59,215.441,75.893,87.446,75.185,74.29,178.834,154.214,76.73,87.766,78.88,77.749,106.0841667
2335,2021/10/17,112.95,99.555,110.65,94.732,79.597,123.079,123.94,208.613,75.807,89.567,70.361,73.891,180.778,149.024,79.665,85.055,83.75,76.717,106.5406111
2336,2021/10/18,111.308,90.89,110.65,93.707,79.597,116.471,136.044,211.637,76.027,90.395,72.26,72.131,194.841,159.038,79.395,86.85,75.586,76.631,107.4143333
2337,2021/10/19,113.074,94.989,109.276,97.419,72.093,115.588,125.4,208.399,73.627,88.744,72.831,75.16,168.21,157.35,86.285,80.12,79.582,76.607,105.2641111
2338,2021/10/20,111.96,93.657,110.18,97.014,72.093,123.607,145.983,204.433,75.149,102.614,72.793,73.166,185.992,153.54,81.389,91.16,79.819,75.527,108.3375556
2339,2021/10/21,109.644,94.793,112.208,96.587,78.287,117.6,139.533,208.28,75.357,96.339,76.177,69.124,180,161.789,74.508,93.09,71.391,76.096,107.2668333
2340,2021/10/22,109.191,87.384,99.507,89.11,75.586,151.179,124.935,197.964,74.496,89.539,69.066,70.487,184.072,159.771,74.508,78.329,78.243,74.709,104.8931111
2341,2021/10/23,109.747,93.128,99.507,92.215,78.203,106.134,137.52,180.67,74.362,90.826,71.505,72.446,191.47,172.238,78.764,90.994,77.714,72.99,105.0240556
2342,2021/10/24,108.519,98.207,95.066,93.688,75.893,106.134,124.745,196.124,69.853,86.192,72.187,76.01,154.354,161.788,73.042,90.331,72.727,73.803,101.5923889
2343,2021/10/25,106.068,99.573,91.49,96.204,75.145,113.678,128.882,188.515,71.849,78.867,69.012,68.17,156.52,167.467,73.042,90.331,73.735,66.93,100.8598889
2344,2021/10/26,95.439,97.83,104.001,90.427,73.283,113.678,126.072,200.547,69.751,85.309,69.917,73.209,161.294,143.71,76.37,92.975,76.543,62.286,100.7022778
2345,2021/10/27,105.422,90.394,106.53,85.656,76.441,113.678,126.072,199.673,73.299,92.048,66.276,75.145,161.313,160.506,80.392,81.615,76.244,73.042,102.4303333
2346,2021/10/28,103.627,96.276,75.64,90.906,70.382,113.678,127.893,195.303,66.03,82.364,66.276,67.639,161.313,147.068,78.934,78.617,76.244,71.968,98.34211111
2347,2021/10/29,101.556,90.439,75.64,83.916,72.982,113.678,126.685,191.307,70.006,82.983,68.26,68.729,180,154.989,75.095,89.087,83.887,76.496,100.3186111
2348,2021/10/30,103.319,99.554,106.743,87.8,72.108,119.048,127.472,190.656,70.125,83.309,67.371,69.54,168.746,154.731,79.55,87.158,80.595,73.286,102.2839444
2349,2021/10/31,95.505,88.037,106.743,90.478,76.518,104.335,121.099,192.324,69.908,82.466,69.364,69.554,169.051,143.689,84.874,87.158,78.628,68.716,99.91372222
2350,2021/11/1,102.102,83.28,90.92,86.935,76.445,100.453,132.256,190.001,68.76,85.019,67.433,73.695,170.139,143.582,80.023,87.158,75.388,72.142,99.20727778
2351,2021/11/2,100.013,92.282,115,94.186,77.985,106.49,125.877,192.728,73.995,84.834,71.825,73.623,177.822,150.903,79.052,87.158,71.583,75.296,102.814
2352,2021/11/3,104.938,96.103,103.972,94.186,76.245,101.913,135.124,192.873,72.688,88.053,69.17,73.22,179.228,155.933,83.49,85.801,76.509,72.361,103.4337222
2353,2021/11/4,106.243,90.996,104.272,80.967,80.811,87.895,136.269,200.2,71.241,82.525,71.064,72.508,169.569,155.933,73.85,79.06,77.57,72.032,100.7225
2354,2021/11/5,107.237,90.28,93.08,93.521,74.138,111.241,136.269,196.599,71.621,89.455,68.009,68.162,160.13,149.8,83.91,79.06,71.874,73.367,100.9862778
2355,2021/11/6,105.256,91.741,102.755,94.433,80.798,106.69,120.861,202.154,71.772,86.852,69.674,72.549,164.126,149.8,71.717,84.5,80.652,71.438,101.5426667
2356,2021/11/7,105.491,88.91,90.422,85.856,76.824,107.38,84.356,195.052,72.228,89.208,71.92,70.143,179.028,160.99,70.594,84.5,73.984,71.035,98.77338889
2357,2021/11/8,107.433,90.494,53.061,83.899,77.343,100.22,130.942,179.85,71.185,86.42,64.765,71.27,170.72,150.372,68.044,88.214,73.075,77.134,96.91338889
2358,2021/11/9,105.317,95.422,103.333,86.47,73.759,97.49,122.725,189.041,70.678,80.902,66.96,71.436,174.638,152.84,74.588,88.214,75.255,70.898,99.99811111
2359,2021/11/10,103.151,93.818,103.083,91.965,78.596,119.941,123.995,202.73,74.823,87.178,68.244,74.37,156.48,154.154,77.873,86.274,73.984,69.855,102.2507778
2360,2021/11/11,105.326,100.181,97.754,92.642,80.073,125.372,125.674,206,69.386,79.792,68.729,72.358,157.215,143.587,69.66,80.806,72.94,75.017,101.2506667
2361,2021/11/12,92.606,92.753,86.09,88.862,73.794,118.554,130.252,194.605,70.85,85.061,69.118,63.583,158.101,142.183,70.349,80.806,75.238,69.104,97.88383333
2362,2021/11/13,96.676,91.486,93.727,93.942,69.624,97.45,125.266,197.053,68.104,83.836,64.169,74.372,143.333,149.059,78.48,80.806,78.292,76.508,97.89905556
2363,2021/11/14,93.58,88.194,94.618,94.291,72.2,97.45,116.726,172.4,69.297,87.564,69.067,74.305,143.333,158.123,74.432,84.454,78.292,73.017,96.74127778
2364,2021/11/15,102.981,86.678,95.742,94.633,71.823,97.45,133.367,168.91,73.733,81.806,69.821,74.388,167.313,144.632,79.066,77.725,73.778,71.384,98.06833333
2365,2021/11/16,102.414,86.678,99.796,94.633,75.507,115.962,118.147,184.696,72.589,85.577,70.201,70.504,174.664,152.701,71.956,77.725,70.785,70.132,99.70372222
2366,2021/11/17,106.14,94.255,100.008,82.177,67.945,107.371,126.071,187.16,68.353,85.446,67.863,66.478,168.832,154.212,76.087,73.737,74.67,72.271,98.83755556
2367,2021/11/18,99.634,80.069,90.204,84.755,72.391,96.5,126.071,186.882,75.67,81.773,68.806,69.557,167.142,158.408,77.375,73.737,73.208,68.399,97.2545
2368,2021/11/19,97.575,91.564,85.445,88.844,77.553,100.143,129.412,184.752,71.158,81.582,68.989,68.948,174.56,153.497,71.275,74,74.63,70.871,98.04433333
2369,2021/11/20,100.202,95.491,94.369,92.449,72.274,101.796,124.792,196.243,68.192,81.593,71.839,71.977,165.149,152.238,79.263,90.173,72.321,68.715,99.94866667
2370,2021/11/21,101.455,79.04,100.402,92.285,74.507,103.984,120.45,180.737,69.139,89.267,61.462,68.566,159.721,150.582,74.01,88.518,67.343,73.71,97.50988889
2371,2021/11/22,100.936,95.346,104.238,82.506,73.91,112.163,119.783,200.578,68.799,91.188,69.442,72.091,139.006,146.989,79.288,75.731,81.503,70.569,99.11477778
2372,2021/11/23,99.889,95.346,104.238,84.647,72.031,109.355,130.893,210.275,70.113,81.691,67.94,74.287,167.203,149.218,78.245,73.72,71.221,69.321,100.5351667
2373,2021/11/24,100.23,94.511,106.445,84.647,74.486,109.355,124.772,191.62,69.846,84.326,69.415,63.52,162.86,142.156,73.937,80.338,73.366,71.939,98.76494444
2374,2021/11/25,98.596,89.067,83.503,87.206,73.969,106.242,130.094,191.62,70.254,83.402,65.145,66.404,166.405,147.639,74.068,80.338,70.258,69.769,97.44327778
2375,2021/11/26,98.833,89.067,89.57,83.9,71.939,103.492,147.549,201.683,67.811,83.3,63.011,68.557,159.175,139.867,76.098,80.338,75.492,69.364,98.28033333
2376,2021/11/27,101.764,93.614,84.792,87.432,76.487,115.004,122.87,198.782,61.705,80.072,65.337,66.176,159.175,146.23,73.851,83.565,81.163,68.687,98.15033333
2377,2021/11/28,97.562,89.878,84.792,90.114,75.673,115.004,125.357,187.676,68.773,80.674,67.217,69.038,173.968,146.815,69.506,83.565,72.998,70.885,98.30527778
2378,2021/11/29,103.435,94.997,78.343,81.751,76.517,113.319,123.05,185.653,72.918,83.496,63.279,68.619,147.84,146.815,75.076,83.565,76.576,68.308,96.86427778
2379,2021/11/30,96.3,84.057,96.757,85.289,78.4,113.319,114.9,185.223,68.817,85.778,65.742,68.844,160.81,147.273,76.174,78.122,67.89,74.556,97.12505556
2380,2021/12/1,96.886,93.902,102.275,91.31,80.792,108.927,119.154,186.212,70.279,86.031,73.061,70.241,150.65,152.529,79.338,84.402,75.121,68.559,99.42605556
2381,2021/12/2,101.64,94.653,101.449,79.32,73.076,119.354,129.397,183.144,72.94,83.068,65.729,67.236,157.386,142.094,72.798,76.019,76.79,73.207,98.29444444
2382,2021/12/3,100.464,98.355,101.522,88.557,72.8,114.446,118.837,194.449,73.238,90.491,69.667,70.023,169.149,142.415,76.016,76.019,73.113,71.053,100.0341111
2383,2021/12/4,104.112,97.75,94.229,91.302,76.384,127.398,123.766,174.696,75.794,83.419,69.667,71.887,175.257,144.527,76.346,81.393,75.223,72.911,100.8922778
2384,2021/12/5,106.326,94.145,97.461,89.492,80.828,114.35,155.244,192.139,75.312,90.554,71.996,71.358,160.106,152.992,81.344,83.386,79.372,77.5,104.1058333
2385,2021/12/6,104.825,95.979,103.77,97.152,81.145,124.282,135.917,196.864,73.741,90.626,71.291,73.254,168.347,158.759,73.8,89.04,80.31,74.892,105.2218889
2386,2021/12/7,106.629,95.917,101.521,89.95,78.425,113.9,113.833,193.308,71.857,85.575,71.968,72.709,168.347,156.639,84.877,89.104,83.721,72.833,102.8396111
2387,2021/12/8,109.868,92.941,101.521,93.151,80.344,113.9,131.446,184.075,75.66,90.706,72.88,74.331,170.872,161.058,88.415,89.104,83.721,69.047,104.6133333
2388,2021/12/9,110.774,99.66,98.525,93.151,79.353,120.007,129.822,198.5,75.66,86.955,72.125,75.12,181.516,160.998,77.253,89.139,78.263,75.917,105.7076667
2389,2021/12/10,110.43,96.203,102.545,91.399,76.764,138.01,140.012,213.499,78.4,89.444,76.299,71.707,175.541,166.678,84.677,88.495,82.189,72.614,108.6058889
2390,2021/12/11,112.714,99.766,102.545,96.069,81.064,122.807,143.42,215.289,74.953,93.09,74.35,71.637,178.749,165.693,84.677,88.495,81.555,73.109,108.8878889
2391,2021/12/12,118.698,96.519,99.475,96.069,80.585,126.233,134.638,208.653,75.062,97.497,73.686,77.339,181.486,164.722,77.425,79.12,83.53,79.82,108.3642778
2392,2021/12/13,106.122,105.263,109.955,90.487,85.698,125.408,137.661,204.388,79.171,100.003,72.419,77.012,194.579,167.38,85.597,93.069,81.213,72.527,110.4417778
2393,2021/12/14,111.798,93.987,96.144,99.913,75.583,105.897,123.658,207.682,71.413,92.026,69.941,80.754,194.579,169.854,82.685,87.69,84.3,76.676,106.9211111
2394,2021/12/15,107.685,90.412,96.144,99.913,77.921,111.272,123.658,207.746,74.673,90.912,70.126,76.365,173.725,164.69,77.394,0.973,81.453,74.433,99.97194444
